Bucket 8 (8):
3,5,2,13,3,1,1,7,4,11,0 [Linha: 4987]
4,6,2,8,1,10,3,5,4,13,0 [Linha: 4989]
3,12,3,3,4,13,2,8,3,2,0 [Linha: 4992]
2,9,1,6,2,2,1,8,3,13,0 [Linha: 4993]
1,8,1,3,4,13,4,10,4,11,0 [Linha: 4994]
3,12,4,11,4,13,2,5,2,4,0 [Linha: 4995]
2,8,2,4,1,6,2,12,3,5,0 [Linha: 4999]
3,10,2,2,2,13,4,1,1,11,0 [Linha: 5003]
4,3,2,11,2,9,1,4,4,2,0 [Linha: 5005]
1,7,2,4,2,6,3,11,3,8,0 [Linha: 5006]
1,13,2,3,3,6,4,2,1,12,0 [Linha: 5007]
3,3,4,6,3,5,3,9,1,13,0 [Linha: 5009]
1,9,4,11,2,12,2,3,1,1,0 [Linha: 5011]
4,12,4,10,1,9,4,8,2,2,0 [Linha: 5012]
4,1,4,6,1,5,4,3,1,11,0 [Linha: 5019]
3,4,4,12,1,2,2,8,1,1,0 [Linha: 5023]
1,9,3,2,2,11,4,10,2,7,0 [Linha: 5025]
1,11,2,12,2,13,3,1,3,7,0 [Linha: 5026]
2,11,3,13,1,5,1,10,3,8,0 [Linha: 5032]
2,4,4,12,3,6,2,10,4,1,0 [Linha: 5033]
4,5,1,13,1,9,3,3,4,10,0 [Linha: 5037]
2,9,3,8,2,7,1,4,3,2,0 [Linha: 5038]
1,2,4,6,3,5,1,4,4,11,0 [Linha: 5043]
2,10,4,9,2,13,3,7,3,2,0 [Linha: 5046]
3,11,3,8,1,13,2,6,4,2,0 [Linha: 5048]
3,13,1,9,4,6,2,1,1,10,0 [Linha: 5049]
4,4,2,8,2,1,1,6,4,7,0 [Linha: 5050]
4,11,4,9,1,5,4,3,3,12,0 [Linha: 5052]
4,11,1,6,4,9,2,7,3,10,0 [Linha: 5053]
4,4,1,5,4,3,3,12,1,11,0 [Linha: 5054]
3,4,2,10,3,12,4,1,2,2,0 [Linha: 5059]
2,6,2,8,3,1,3,10,4,7,0 [Linha: 5062]
1,11,3,5,4,1,4,9,1,4,0 [Linha: 5065]
3,3,2,2,4,5,2,6,2,9,0 [Linha: 5067]
4,8,1,12,3,5,4,7,4,10,0 [Linha: 5069]
2,9,4,6,1,10,3,12,2,11,0 [Linha: 5071]
3,12,1,10,2,3,4,2,2,11,0 [Linha: 5072]
2,5,1,6,1,3,2,11,3,4,0 [Linha: 5073]
4,3,3,1,1,8,1,4,1,7,0 [Linha: 5074]
2,11,3,5,1,1,4,10,1,7,0 [Linha: 5077]
1,2,2,5,2,13,3,12,1,10,0 [Linha: 5078]
1,12,1,9,2,5,4,11,2,3,0 [Linha: 5081]
2,4,2,6,1,3,3,9,1,1,0 [Linha: 5082]
3,9,2,3,2,4,4,12,1,11,0 [Linha: 5087]
1,8,4,5,3,11,1,13,1,1,0 [Linha: 5089]
2,4,2,2,3,3,1,12,3,11,0 [Linha: 5090]
2,1,4,12,4,5,2,6,1,9,0 [Linha: 5091]
1,7,2,6,1,12,1,5,2,10,0 [Linha: 5092]
1,11,1,10,3,1,2,9,1,5,0 [Linha: 5093]
4,4,4,8,3,13,4,3,1,12,0 [Linha: 5095]
1,8,3,6,1,9,4,2,3,13,0 [Linha: 5096]
1,5,2,10,3,12,4,2,3,6,0 [Linha: 5098]
4,11,2,4,2,6,4,5,1,1,0 [Linha: 5099]
3,3,1,10,1,1,4,5,2,13,0 [Linha: 5101]
2,11,3,3,2,12,3,10,2,1,0 [Linha: 5105]
1,3,2,13,3,10,3,5,4,11,0 [Linha: 5106]
2,7,3,1,1,12,4,10,2,3,0 [Linha: 5111]
1,8,4,2,1,12,4,11,2,7,0 [Linha: 5112]
4,13,1,7,4,5,3,10,2,8,0 [Linha: 5116]
4,6,4,4,1,3,2,11,1,5,0 [Linha: 5120]
1,3,4,9,1,11,3,12,3,6,0 [Linha: 5121]
2,5,3,4,4,8,1,2,1,7,0 [Linha: 5123]
1,8,3,6,2,12,2,10,2,1,0 [Linha: 5124]
4,5,3,1,1,12,3,10,3,2,0 [Linha: 5125]
2,2,3,1,1,8,1,10,4,5,0 [Linha: 5128]
2,1,4,8,1,3,1,7,3,10,0 [Linha: 5130]
2,12,2,8,4,2,3,13,3,1,0 [Linha: 5131]
2,7,3,2,1,1,4,10,1,3,0 [Linha: 5133]
2,9,2,3,1,1,2,2,1,6,0 [Linha: 5134]
3,1,4,5,4,10,2,11,4,7,0 [Linha: 5137]
2,3,3,4,3,12,3,9,3,11,0 [Linha: 5138]
2,3,1,13,2,7,2,2,1,4,0 [Linha: 5140]
1,2,2,7,2,10,1,13,1,4,0 [Linha: 5144]
3,4,3,6,2,11,3,8,4,1,0 [Linha: 5145]
1,7,4,10,2,2,2,8,3,13,0 [Linha: 5146]
4,6,3,11,4,12,1,5,2,2,0 [Linha: 5148]
3,2,1,10,2,1,1,3,1,12,0 [Linha: 5150]
1,4,1,7,4,11,4,2,1,3,0 [Linha: 5153]
2,4,3,1,3,11,3,10,4,12,0 [Linha: 5154]
4,8,2,7,1,12,1,2,2,13,0 [Linha: 5155]
1,7,1,11,1,9,2,13,2,8,0 [Linha: 5158]
4,9,2,2,3,13,1,8,4,6,0 [Linha: 5161]
3,12,2,10,3,2,4,13,3,5,0 [Linha: 5165]
1,8,2,10,1,11,1,13,1,5,0 [Linha: 5167]
1,6,2,2,4,10,1,9,2,7,0 [Linha: 5170]
1,2,2,6,1,5,3,4,4,1,0 [Linha: 5171]
1,7,1,3,4,1,4,6,3,11,0 [Linha: 5172]
2,2,1,7,2,5,1,11,4,1,0 [Linha: 5173]
3,7,1,6,1,5,2,9,3,3,0 [Linha: 5174]
3,3,4,4,2,6,4,1,2,9,0 [Linha: 5175]
2,11,2,7,3,2,4,6,3,3,0 [Linha: 5176]
2,4,3,2,2,8,4,6,2,9,0 [Linha: 5178]
2,4,4,11,3,10,1,1,3,2,0 [Linha: 5179]
4,7,4,3,4,12,3,2,4,13,0 [Linha: 5180]
2,8,2,11,3,12,3,4,4,2,0 [Linha: 5181]
2,6,4,1,1,3,4,9,4,7,0 [Linha: 5183]
3,1,3,7,3,10,4,6,1,13,0 [Linha: 5185]
3,13,3,6,4,2,1,9,2,3,0 [Linha: 5186]
4,10,1,13,3,1,1,3,4,11,0 [Linha: 5187]
4,11,1,6,1,10,3,2,4,12,0 [Linha: 5188]
2,12,2,8,3,9,3,11,1,2,0 [Linha: 5189]
2,4,3,5,3,13,1,1,4,6,0 [Linha: 5190]
4,11,4,9,3,10,1,12,3,4,0 [Linha: 5192]
3,6,4,11,1,12,1,2,1,9,0 [Linha: 5193]
4,3,4,4,4,6,4,1,1,12,0 [Linha: 5196]
2,13,2,6,3,5,2,11,1,1,0 [Linha: 5197]
3,2,4,11,2,3,2,7,1,8,0 [Linha: 5199]
3,3,1,9,2,8,1,4,3,2,0 [Linha: 5202]
4,5,2,6,4,8,4,4,1,2,0 [Linha: 5204]
2,5,2,6,4,3,2,13,2,8,0 [Linha: 5205]
2,13,2,10,3,11,3,5,2,6,0 [Linha: 5206]
2,9,1,10,1,4,3,1,3,2,0 [Linha: 5208]
1,11,3,2,3,8,4,6,3,13,0 [Linha: 5214]
2,6,2,5,3,8,1,12,1,4,0 [Linha: 5215]
2,10,1,1,4,11,2,8,4,12,0 [Linha: 5216]
1,6,2,7,1,3,3,5,4,9,0 [Linha: 5217]
2,5,4,2,3,8,4,3,4,10,0 [Linha: 5218]
3,3,2,11,2,8,2,5,4,13,0 [Linha: 5221]
2,8,1,6,1,10,3,9,4,5,0 [Linha: 5225]
3,13,4,4,1,9,3,12,2,5,0 [Linha: 5231]
4,6,1,4,3,5,2,7,2,1,0 [Linha: 5232]
1,6,3,2,3,3,3,4,1,13,0 [Linha: 5233]
4,9,1,4,4,7,4,10,1,12,0 [Linha: 5234]
2,2,1,9,3,6,3,5,4,12,0 [Linha: 5235]
2,7,1,8,4,9,3,13,1,4,0 [Linha: 5236]
4,4,3,1,1,5,2,9,3,7,0 [Linha: 5238]
2,3,4,2,1,8,4,5,2,9,0 [Linha: 5239]
2,9,3,7,4,12,3,1,1,11,0 [Linha: 5240]
1,1,4,9,1,4,1,12,1,13,0 [Linha: 5245]
1,4,3,10,1,13,3,2,1,8,0 [Linha: 5249]
1,6,1,10,3,8,1,11,3,5,0 [Linha: 5251]
3,9,4,13,4,12,1,3,2,1,0 [Linha: 5252]
3,13,3,8,2,2,3,1,4,10,0 [Linha: 5255]
1,10,2,5,1,3,4,4,3,2,0 [Linha: 5256]
2,13,2,11,1,9,3,3,4,6,0 [Linha: 5259]
2,9,3,4,2,10,2,3,2,2,0 [Linha: 5260]
4,6,4,4,4,5,3,11,2,13,0 [Linha: 5262]
3,7,3,11,3,13,2,3,3,5,0 [Linha: 5263]
3,4,4,11,4,7,1,8,2,9,0 [Linha: 5264]
3,10,4,13,3,12,3,5,1,2,0 [Linha: 5268]
3,4,2,2,4,11,1,10,2,6,0 [Linha: 5271]
4,7,2,6,2,3,2,10,1,12,0 [Linha: 5272]
1,3,1,12,2,8,2,4,3,6,0 [Linha: 5275]
4,1,3,6,2,9,3,3,4,11,0 [Linha: 5278]
3,13,4,12,3,4,4,11,4,7,0 [Linha: 5279]
4,13,1,12,1,11,1,9,1,6,0 [Linha: 5280]
1,3,3,8,4,7,3,13,4,5,0 [Linha: 5282]
1,4,1,7,3,3,4,13,4,12,0 [Linha: 5286]
4,3,4,12,4,13,3,5,4,6,0 [Linha: 5287]
1,4,2,1,4,13,1,7,2,9,0 [Linha: 5291]
3,1,1,11,4,5,3,2,1,9,0 [Linha: 5292]
4,9,3,8,2,1,1,10,3,5,0 [Linha: 5293]
2,13,3,1,1,9,3,3,3,5,0 [Linha: 5294]
3,11,3,3,4,4,3,1,3,5,0 [Linha: 5297]
1,9,3,3,3,5,2,10,2,8,0 [Linha: 5298]
3,5,3,1,4,3,4,8,3,9,0 [Linha: 5299]
4,5,2,9,3,13,4,8,2,6,0 [Linha: 5304]
3,5,1,10,2,6,2,7,4,3,0 [Linha: 5305]
3,4,2,3,1,2,1,10,4,13,0 [Linha: 5306]
1,3,2,6,3,11,4,5,3,13,0 [Linha: 5308]
3,3,3,7,3,9,4,5,4,1,0 [Linha: 5309]
4,7,3,12,4,11,2,4,1,8,0 [Linha: 5310]
4,5,4,3,3,11,4,1,4,12,0 [Linha: 5311]
1,12,1,11,4,2,2,1,3,13,0 [Linha: 5313]
4,12,2,7,3,4,3,11,3,8,0 [Linha: 5317]
1,2,4,13,1,7,1,11,4,9,0 [Linha: 5318]
1,10,4,3,1,7,4,6,2,2,0 [Linha: 5321]
2,9,3,8,4,2,1,11,2,1,0 [Linha: 5323]
3,6,4,5,4,8,4,13,4,1,0 [Linha: 5324]
4,5,1,13,2,12,1,4,4,3,0 [Linha: 5329]
4,10,4,11,4,8,2,1,2,7,0 [Linha: 5330]
3,8,1,13,3,1,2,4,4,10,0 [Linha: 5331]
4,13,1,9,4,6,3,5,3,2,0 [Linha: 5332]
3,12,3,1,4,9,4,4,3,13,0 [Linha: 5335]
1,9,4,12,4,7,1,6,1,1,0 [Linha: 5337]
2,9,2,5,1,1,3,11,3,13,0 [Linha: 5338]
1,11,2,10,2,2,1,12,3,8,0 [Linha: 5339]
1,4,1,5,2,13,3,3,1,2,0 [Linha: 5340]
1,3,3,7,2,6,1,4,3,13,0 [Linha: 5343]
1,4,1,1,1,6,2,7,2,3,0 [Linha: 5344]
4,8,1,10,1,5,4,13,1,7,0 [Linha: 5345]
2,4,2,8,4,5,4,12,2,3,0 [Linha: 5349]
1,3,2,10,1,1,4,9,2,11,0 [Linha: 5350]
1,3,2,1,3,9,3,11,4,4,0 [Linha: 5351]
3,5,4,2,1,1,1,7,3,3,0 [Linha: 5353]
4,10,1,4,2,9,2,12,3,11,0 [Linha: 5354]
2,7,1,13,3,1,4,9,2,2,0 [Linha: 5356]
1,10,2,7,1,3,4,6,3,5,0 [Linha: 5357]
1,12,4,4,2,5,3,13,4,9,0 [Linha: 5359]
2,13,2,8,1,12,4,1,3,2,0 [Linha: 5360]
3,3,2,4,1,6,2,12,4,1,0 [Linha: 5364]
3,11,2,13,3,6,4,7,3,8,0 [Linha: 5366]
4,6,3,4,1,9,1,1,2,11,0 [Linha: 5367]
3,12,4,3,3,2,2,8,3,5,0 [Linha: 5378]
2,9,4,13,4,5,4,11,2,1,0 [Linha: 5382]
3,5,4,3,4,6,1,12,2,9,0 [Linha: 5384]
2,2,2,11,1,1,1,7,4,9,0 [Linha: 5386]
2,13,2,9,2,5,1,2,2,4,0 [Linha: 5388]
1,12,2,13,4,2,4,1,1,11,0 [Linha: 5389]
1,8,3,5,1,9,1,11,3,3,0 [Linha: 5390]
1,10,4,6,1,1,3,5,2,3,0 [Linha: 5394]
4,10,2,12,3,2,1,6,1,7,0 [Linha: 5396]
3,7,3,12,1,10,1,1,3,13,0 [Linha: 5398]
2,3,3,7,3,13,2,10,1,1,0 [Linha: 5401]
2,9,1,13,1,1,3,8,2,6,0 [Linha: 5402]
4,9,4,1,2,4,3,6,2,3,0 [Linha: 5404]
2,9,4,2,1,11,2,12,1,10,0 [Linha: 5406]
2,10,4,7,1,2,4,1,2,6,0 [Linha: 5408]
3,9,3,3,4,12,3,4,2,13,0 [Linha: 5409]
1,5,1,4,3,10,4,13,4,7,0 [Linha: 5410]
2,12,3,5,2,10,4,8,4,1,0 [Linha: 5411]
4,8,2,12,3,7,4,11,3,5,0 [Linha: 5413]
4,3,3,9,2,6,3,4,2,12,0 [Linha: 5414]
1,5,3,4,4,9,3,6,3,1,0 [Linha: 5416]
1,5,3,4,1,9,3,11,4,6,0 [Linha: 5418]
2,6,3,11,2,4,4,9,4,3,0 [Linha: 5419]
4,7,2,5,4,4,2,2,4,10,0 [Linha: 5422]
3,6,4,9,3,1,2,2,1,12,0 [Linha: 5423]
4,3,3,11,4,9,2,8,2,5,0 [Linha: 5424]
2,9,4,2,4,1,2,5,4,10,0 [Linha: 5425]
4,4,1,10,2,3,1,11,3,12,0 [Linha: 5426]
4,12,1,5,3,1,3,8,2,4,0 [Linha: 5427]
2,11,2,2,2,9,3,10,1,6,0 [Linha: 5429]
1,13,3,9,4,11,1,10,1,7,0 [Linha: 5430]
1,9,2,11,2,1,1,2,2,3,0 [Linha: 5431]
1,9,3,11,3,13,4,5,2,7,0 [Linha: 5432]
4,3,2,9,3,6,2,12,2,4,0 [Linha: 5433]
2,13,2,1,2,6,4,3,1,12,0 [Linha: 5434]
1,10,1,9,4,11,2,2,2,5,0 [Linha: 5437]
3,11,3,10,2,6,3,9,2,4,0 [Linha: 5438]
4,2,1,1,4,5,4,13,4,12,0 [Linha: 5443]
1,11,3,2,2,10,2,3,4,4,0 [Linha: 5446]
3,5,2,8,1,3,4,11,4,13,0 [Linha: 5447]
1,2,4,13,3,12,1,6,1,1,0 [Linha: 5448]
4,3,1,10,2,4,1,2,2,12,0 [Linha: 5449]
3,12,3,9,4,3,2,11,1,7,0 [Linha: 5452]
2,10,4,1,1,4,4,5,2,12,0 [Linha: 5454]
4,6,1,13,2,11,1,7,2,3,0 [Linha: 5456]
1,8,4,2,2,13,1,12,4,1,0 [Linha: 5457]
3,6,4,12,1,8,2,11,3,7,0 [Linha: 5458]
1,11,3,2,2,9,1,3,1,8,0 [Linha: 5460]
1,1,2,5,2,3,3,9,3,8,0 [Linha: 5466]
1,3,3,2,2,4,4,10,3,11,0 [Linha: 5467]
3,6,4,13,2,11,2,9,4,5,0 [Linha: 5468]
3,5,1,12,1,4,3,8,1,1,0 [Linha: 5474]
1,6,4,2,3,9,3,10,3,3,0 [Linha: 5475]
3,13,1,9,4,3,4,1,1,4,0 [Linha: 5476]
4,2,3,9,4,6,1,8,1,5,0 [Linha: 5478]
3,6,1,2,1,13,3,1,3,11,0 [Linha: 5483]
2,6,2,13,1,8,4,12,4,3,0 [Linha: 5490]
2,12,3,9,2,8,3,7,4,4,0 [Linha: 5494]
2,2,3,5,2,8,3,10,2,9,0 [Linha: 5496]
1,1,4,12,3,6,1,4,2,2,0 [Linha: 5498]
4,4,1,1,1,8,1,6,3,10,0 [Linha: 5499]
2,8,3,6,4,3,1,11,4,10,0 [Linha: 5500]
1,12,1,6,3,11,2,1,2,5,0 [Linha: 5501]
4,2,2,5,3,12,2,9,1,4,0 [Linha: 5502]
3,2,1,8,1,5,4,7,1,1,0 [Linha: 5503]
3,5,4,2,2,11,1,1,3,12,0 [Linha: 5504]
3,12,2,7,2,8,2,3,3,6,0 [Linha: 5506]
1,6,1,10,4,1,4,4,1,13,0 [Linha: 5510]
3,11,1,13,2,5,3,12,2,2,0 [Linha: 5511]
1,10,4,8,1,6,2,3,3,1,0 [Linha: 5513]
4,1,3,6,4,4,2,9,2,2,0 [Linha: 5515]
2,12,2,7,4,13,4,9,1,6,0 [Linha: 5523]
4,11,2,10,4,9,1,13,3,8,0 [Linha: 5532]
3,9,3,10,1,5,4,11,3,1,0 [Linha: 5534]
2,5,4,9,4,13,3,1,1,12,0 [Linha: 5536]
3,6,1,1,1,10,2,9,4,4,0 [Linha: 5537]
4,6,2,7,4,8,3,5,3,2,0 [Linha: 5539]
1,5,3,3,1,10,2,11,3,2,0 [Linha: 5547]
1,3,1,2,2,6,2,12,1,8,0 [Linha: 5548]
1,4,3,8,1,10,4,9,4,7,0 [Linha: 5551]
3,4,1,9,3,8,3,10,2,2,0 [Linha: 5552]
3,1,4,7,1,3,3,6,4,2,0 [Linha: 5554]
2,7,3,9,3,11,2,3,4,6,0 [Linha: 5557]
4,13,3,5,1,11,4,9,4,10,0 [Linha: 5558]
3,3,2,9,1,8,1,11,4,7,0 [Linha: 5560]
4,1,3,4,4,6,1,7,3,10,0 [Linha: 5561]
2,9,4,3,3,7,3,1,4,12,0 [Linha: 5562]
1,1,2,3,1,12,1,10,2,7,0 [Linha: 5563]
2,12,3,9,3,11,2,7,1,13,0 [Linha: 5564]
2,6,1,2,2,13,2,8,2,5,0 [Linha: 5566]
2,7,1,2,4,5,3,10,1,12,0 [Linha: 5568]
2,7,3,5,3,9,3,1,2,11,0 [Linha: 5570]
1,8,3,13,4,5,4,1,2,4,0 [Linha: 5571]
4,13,3,2,2,9,1,6,3,3,0 [Linha: 5572]
4,8,3,1,2,2,4,9,1,7,0 [Linha: 5575]
4,10,2,9,1,1,1,13,4,6,0 [Linha: 5576]
2,4,1,2,2,1,2,10,2,13,0 [Linha: 5577]
1,11,1,8,1,7,2,4,2,12,0 [Linha: 5579]
4,5,3,7,2,8,1,6,3,13,0 [Linha: 5580]
2,8,2,6,2,13,3,1,4,12,0 [Linha: 5582]
1,5,4,2,3,11,1,10,4,9,0 [Linha: 5583]
4,6,3,8,4,4,4,7,4,10,0 [Linha: 5585]
4,9,1,12,1,1,1,13,3,6,0 [Linha: 5586]
4,11,2,3,1,12,2,6,2,2,0 [Linha: 5587]
4,2,3,13,2,9,3,8,2,12,0 [Linha: 5589]
3,10,1,12,1,9,1,13,2,2,0 [Linha: 5590]
1,6,1,5,2,4,2,7,1,11,0 [Linha: 5591]
4,12,2,6,3,2,1,4,3,5,0 [Linha: 5592]
2,5,2,12,2,10,4,9,2,6,0 [Linha: 5595]
1,6,1,9,4,12,4,11,2,8,0 [Linha: 5596]
1,7,2,5,4,8,3,6,4,10,0 [Linha: 5598]
4,6,4,5,3,2,4,7,3,10,0 [Linha: 5601]
4,6,4,7,2,13,3,10,3,8,0 [Linha: 5602]
3,9,3,13,1,7,1,3,3,12,0 [Linha: 5604]
3,11,2,3,3,8,4,2,3,13,0 [Linha: 5611]
3,12,2,4,2,8,4,9,2,11,0 [Linha: 5614]
3,7,1,12,2,8,3,10,1,6,0 [Linha: 5615]
3,1,4,6,4,5,4,2,2,12,0 [Linha: 5618]
2,6,4,7,3,8,3,13,2,5,0 [Linha: 5619]
1,10,4,4,1,6,2,8,3,1,0 [Linha: 5620]
3,6,2,9,2,12,4,1,2,2,0 [Linha: 5622]
3,7,3,13,3,9,3,6,2,3,0 [Linha: 5625]
3,3,1,2,3,13,3,12,3,5,0 [Linha: 5629]
4,13,1,2,4,12,1,8,3,7,0 [Linha: 5630]
1,5,1,10,4,11,3,8,2,7,0 [Linha: 5631]
4,2,2,12,2,9,3,7,1,1,0 [Linha: 5632]
1,3,1,5,4,2,2,4,3,9,0 [Linha: 5633]
3,2,3,10,4,6,2,7,1,3,0 [Linha: 5636]
2,12,2,6,2,9,3,13,4,3,0 [Linha: 5638]
3,12,4,5,1,13,4,4,4,6,0 [Linha: 5639]
2,3,2,6,1,8,1,9,3,4,0 [Linha: 5640]
2,10,2,11,1,6,4,8,1,5,0 [Linha: 5641]
1,4,3,7,2,6,4,2,2,13,0 [Linha: 5642]
3,8,1,5,1,4,4,3,2,9,0 [Linha: 5643]
3,7,3,2,1,4,3,9,2,1,0 [Linha: 5644]
2,8,2,4,4,3,4,2,3,10,0 [Linha: 5645]
3,6,1,4,1,5,1,12,2,1,0 [Linha: 5646]
2,10,2,2,2,13,2,6,4,9,0 [Linha: 5647]
1,11,1,6,4,3,3,12,4,7,0 [Linha: 5650]
3,1,4,9,3,4,4,3,1,12,0 [Linha: 5651]
2,7,1,12,1,4,4,8,4,6,0 [Linha: 5652]
2,7,2,4,4,2,2,1,2,11,0 [Linha: 5654]
3,5,4,8,2,11,2,13,4,10,0 [Linha: 5657]
1,1,1,7,4,4,4,8,2,3,0 [Linha: 5658]
3,13,4,7,1,6,4,1,2,9,0 [Linha: 5661]
4,11,1,3,3,7,1,12,1,1,0 [Linha: 5662]
3,8,2,13,3,10,2,9,2,4,0 [Linha: 5664]
1,7,1,13,3,2,2,5,2,6,0 [Linha: 5666]
3,4,2,6,1,1,2,11,1,2,0 [Linha: 5668]
1,1,4,4,3,2,4,8,4,6,0 [Linha: 5674]
3,2,1,7,1,13,1,6,3,12,0 [Linha: 5677]
4,11,3,1,4,9,1,5,1,8,0 [Linha: 5679]
4,7,1,12,2,2,3,5,3,3,0 [Linha: 5680]
4,7,4,1,2,6,4,8,3,3,0 [Linha: 5682]
3,10,2,11,3,3,1,1,1,6,0 [Linha: 5686]
3,2,3,11,4,9,4,10,1,5,0 [Linha: 5687]
2,2,1,5,3,4,4,8,1,1,0 [Linha: 5688]
4,5,1,4,3,10,3,6,4,3,0 [Linha: 5690]
3,13,3,2,2,4,2,7,2,10,0 [Linha: 5691]
2,3,2,8,1,13,2,4,2,1,0 [Linha: 5692]
2,4,3,7,2,13,2,9,1,8,0 [Linha: 5693]
4,11,2,6,4,9,3,5,3,13,0 [Linha: 5696]
1,12,1,5,1,10,2,4,1,13,0 [Linha: 5697]
1,4,1,13,1,5,3,2,1,3,0 [Linha: 5698]
2,6,2,8,1,5,4,3,4,13,0 [Linha: 5701]
3,3,1,8,2,4,1,10,2,5,0 [Linha: 5703]
4,12,4,3,2,10,4,4,1,8,0 [Linha: 5705]
1,11,3,9,3,13,2,3,3,7,0 [Linha: 5707]
2,10,3,3,2,5,3,6,2,11,0 [Linha: 5708]
2,9,3,11,3,3,2,1,2,7,0 [Linha: 5709]
3,8,2,4,1,13,3,9,1,11,0 [Linha: 5711]
4,11,1,3,2,8,1,13,3,1,0 [Linha: 5712]
4,4,4,7,2,6,3,2,4,3,0 [Linha: 5713]
1,10,2,11,4,2,1,1,3,8,0 [Linha: 5715]
1,9,3,13,4,7,2,10,4,11,0 [Linha: 5716]
4,9,2,7,4,4,3,13,4,10,0 [Linha: 5717]
3,12,4,9,2,3,4,4,3,10,0 [Linha: 5718]
2,12,4,5,1,6,4,2,4,3,0 [Linha: 5719]
3,1,2,11,2,2,4,10,4,3,0 [Linha: 5722]
2,2,1,10,3,12,3,4,4,1,0 [Linha: 5723]
2,4,1,1,1,7,2,8,4,12,0 [Linha: 5724]
4,7,3,13,4,10,3,8,4,9,0 [Linha: 5725]
3,3,2,1,3,9,1,2,2,8,0 [Linha: 5726]
2,7,4,2,2,6,3,11,2,4,0 [Linha: 5727]
1,3,4,12,2,6,2,2,1,10,0 [Linha: 5728]
3,6,4,11,2,10,1,2,1,12,0 [Linha: 5729]
3,4,3,12,4,6,3,5,3,11,0 [Linha: 5730]
4,12,2,6,2,2,1,5,4,1,0 [Linha: 5733]
1,12,1,2,1,11,4,9,3,8,0 [Linha: 5735]
1,9,2,5,1,7,4,6,3,12,0 [Linha: 5736]
2,7,1,1,3,12,1,4,2,8,0 [Linha: 5737]
3,5,2,12,2,1,4,10,1,13,0 [Linha: 5739]
3,5,3,12,4,6,1,2,1,1,0 [Linha: 5742]
3,10,4,1,2,4,2,13,1,9,0 [Linha: 5743]
3,11,4,5,4,13,1,12,3,4,0 [Linha: 5744]
3,9,1,6,4,1,4,10,2,3,0 [Linha: 5747]
4,8,2,1,4,9,3,2,3,11,0 [Linha: 5750]
2,3,1,2,3,8,1,6,3,7,0 [Linha: 5751]
2,5,1,6,2,2,2,4,3,7,0 [Linha: 5752]
4,8,3,1,1,3,4,6,3,2,0 [Linha: 5757]
1,9,2,4,1,5,1,3,3,13,0 [Linha: 5758]
4,2,2,12,1,4,1,8,2,13,0 [Linha: 5759]
4,7,1,2,4,11,2,3,4,8,0 [Linha: 5763]
4,13,4,7,4,10,1,11,2,1,0 [Linha: 5766]
3,6,3,7,1,1,4,9,1,12,0 [Linha: 5774]
1,2,1,7,2,11,1,4,2,6,0 [Linha: 5776]
3,11,3,12,4,13,1,3,4,10,0 [Linha: 5778]
2,1,2,9,2,4,2,6,1,11,0 [Linha: 5779]
2,5,4,7,3,3,3,12,4,4,0 [Linha: 5780]
3,5,3,1,2,12,1,7,4,6,0 [Linha: 5781]
1,6,2,11,3,3,3,13,1,7,0 [Linha: 5784]
1,12,3,7,2,13,1,6,4,4,0 [Linha: 5785]
2,1,4,5,2,13,1,4,2,2,0 [Linha: 5790]
3,3,4,13,2,4,4,11,3,9,0 [Linha: 5792]
4,8,2,9,3,13,1,2,1,7,0 [Linha: 5793]
4,13,1,8,4,10,3,4,3,3,0 [Linha: 5794]
2,10,3,9,1,13,2,2,2,8,0 [Linha: 5797]
2,1,4,7,2,2,4,6,1,5,0 [Linha: 5798]
1,8,2,2,3,6,3,12,4,13,0 [Linha: 5799]
1,1,1,4,1,3,2,6,4,13,0 [Linha: 5803]
1,6,2,1,2,3,1,12,3,13,0 [Linha: 5804]
4,1,4,10,1,8,2,5,2,9,0 [Linha: 5805]
1,7,2,9,3,8,1,5,4,1,0 [Linha: 5807]
4,12,3,1,1,4,4,13,4,2,0 [Linha: 5810]
4,10,2,13,3,7,4,9,3,6,0 [Linha: 5812]
1,4,4,3,2,12,4,13,1,11,0 [Linha: 5817]
4,11,4,8,3,3,1,6,3,12,0 [Linha: 5819]
3,11,4,7,3,12,1,8,1,5,0 [Linha: 5820]
4,1,3,12,3,3,4,2,3,7,0 [Linha: 5822]
2,13,2,2,3,7,4,12,4,1,0 [Linha: 5823]
2,5,4,1,2,6,3,13,2,12,0 [Linha: 5825]
1,12,4,4,4,2,4,13,2,7,0 [Linha: 5826]
1,12,1,5,1,11,4,13,4,7,0 [Linha: 5828]
3,13,1,1,4,12,3,6,4,4,0 [Linha: 5829]
1,1,2,11,3,4,1,2,4,7,0 [Linha: 5833]
2,3,4,5,4,6,3,2,4,9,0 [Linha: 5837]
3,3,3,11,3,13,1,2,3,12,0 [Linha: 5838]
1,7,2,5,4,2,4,1,3,6,0 [Linha: 5840]
4,5,2,3,4,8,3,11,1,10,0 [Linha: 5844]
4,10,4,5,4,9,3,1,2,3,0 [Linha: 5846]
3,12,3,1,3,2,1,13,3,3,0 [Linha: 5847]
2,12,4,4,4,9,1,3,3,8,0 [Linha: 5849]
1,11,1,10,4,7,1,1,4,13,0 [Linha: 5851]
2,12,4,8,4,2,2,1,4,6,0 [Linha: 5852]
